region,sic_2d,year,count_companies,count_patents,sum_rdex,sum_capex,mean_assets,sum_sales,sum_ebitda
Asia Pacific,50,2012,2,1282,109.78999999999999,10585.279999999999,131337.73,266741.42,7902.83
Asia Pacific,50,2013,2,1391,63.12,7465.360000000001,130032.4,268788.48,8872.18
Asia Pacific,50,2014,2,1519,50.02,5719,120810.22,109018.41,7877.280000000001
Asia Pacific,50,2015,2,1540,51.59,4892.55,114901.18,103974.48999999999,5705.87
Asia Pacific,50,2016,2,1641,0,3154.5699999999997,122283.23,96819.89,8735.06
Asia Pacific,51,1987,1,11,0,0,409.13,721.83,8.76
Asia Pacific,51,1988,1,6,0,0,477.49,456.86,9.84
Asia Pacific,51,1989,1,6,0,0,439.46,799.97,17.01
Asia Pacific,51,1990,1,15,0,0,484.36,787.99,14.15
Asia Pacific,51,1991,1,10,0,0,622.89,891.96,18.47
Asia Pacific,51,1992,1,5,0,0,648.64,922.14,3.38
Asia Pacific,51,1993,1,7,0,0,704.2,883.43,22.06
Asia Pacific,51,1994,1,5,0,0,842.31,1009.12,27.48
Asia Pacific,51,1995,1,9,0,0,661.04,767.89,17.31
Asia Pacific,51,1996,1,16,0,0,561.05,675.59,17.46
Asia Pacific,51,1997,2,49,0,0,284.6,719.3299999999999,23.11
Asia Pacific,51,1998,3,50,0,0,225.67,934.85,17.119999999999997
Asia Pacific,51,1999,3,47,0.68,48.22,282.16,1080.92,40.160000000000004
Asia Pacific,51,2000,3,43,0.45,13.96,214.29,852.38,28.39
Asia Pacific,51,2001,3,54,0.59,6.12,217.8,695.91,20.51
Asia Pacific,51,2002,3,55,0.46,11.5,208.39,760.05,39.04
Asia Pacific,51,2003,3,64,0.41,16.79,268.29,807.96,41.82
Asia Pacific,51,2004,3,78,0.46,12.040000000000001,247.77,717.8,31.860000000000003
Asia Pacific,51,2005,3,45,0.49,12.57,261.28,632.52,28.65
Asia Pacific,51,2006,3,41,0.39,8.629999999999999,267.54,694.29,18.110000000000003
Asia Pacific,51,2007,3,44,0.77,10.709999999999999,258.28,836.29,8.620000000000001
Asia Pacific,51,2008,3,27,0.38,2.97,49.25,285.39,-0.6799999999999999
Asia Pacific,51,2009,2,31,0.35,3.28,31.45,192.43,-6.39
Asia Pacific,51,2010,3,50,0.22,2.27,18.33,152.21,7.6899999999999995
Asia Pacific,51,2011,2,36,0.27,0.76,33.64,147.06,11.379999999999999
Asia Pacific,51,2012,2,45,0.29,1.2100000000000002,35.26,147.69,10
Asia Pacific,51,2013,2,50,0.22,2.1999999999999997,36.33,183.11,21.95
Asia Pacific,51,2014,2,32,0.21,1.6199999999999999,33.97,176.42000000000002,8.5
Asia Pacific,51,2015,2,51,0.31,1.5,39,203.73,9.5
Asia Pacific,51,2016,2,34,0.28,0.87,42.14,205.04000000000002,9.76
Asia Pacific,54,2001,1,1,0,493.29,19119.44,18672.72,868.16
Asia Pacific,55,1999,1,3,0,3998.06,33445.06,28701.07,3879.94
Asia Pacific,55,2000,1,6,209,5254,41971,39735,6694
Asia Pacific,55,2001,1,7,155.86,6758.21,44306.72,38478.48,6339.44
Asia Pacific,55,2002,1,13,0,5201.21,44489.73,37828.62,6488.89
Asia Pacific,55,2003,1,6,0,5312.02,47145.96,48893.4,7990.02
Asia Pacific,55,2004,1,20,0,8058.12,55588.84,69537.97,11333.66
Asia Pacific,55,2005,1,9,277.94,8129.79,66580.88,101994.62,11578.27
Asia Pacific,55,2006,1,10,371.86,10119.17,78393.41,137287.06,14763.65
Asia Pacific,55,2007,1,7,468.7,15060.32,100447.59,165169.17,17385.19
Asia Pacific,55,2008,1,24,502.31,15832.32,112543.35,212840,4626.75
Asia Pacific,55,2009,1,8,468.22,16623.3,128604.58,197051.23,20635.52
Asia Pacific,55,2010,1,19,732.58,17236.82,150780.92,289876.06,26755.3
Asia Pacific,55,2011,1,10,772.49,22601.88,181847.19,398112.94,26819.3
Asia Pacific,55,2012,1,19,937.71,25210.83,203318.25,447191.06,26582.72
Asia Pacific,55,2013,1,22,1046.47,25595.26,228441.45,475793.5,26439.03
Asia Pacific,55,2014,1,31,906.26,20046.58,233918.08,455454.66,25508.98
Asia Pacific,55,2015,1,42,871.9,15847.51,222780.73,311661.8,22616.32
Asia Pacific,55,2016,1,43,855.68,10492.15,215844.6,278109.03,25072.88
Asia Pacific,60,2002,1,1,0,0,204883.4,11691.9,3969.69
Asia Pacific,60,2003,1,3,0,499,995403,25788,16768
Asia Pacific,60,2004,1,3,0,411,1011212,22737,11789
Asia Pacific,60,2005,1,12,0,701.31,1585116.1,30626.78,14232.83
Asia Pacific,60,2006,1,8,0,1012.45,1583896.9,49878.07,24475.64
Asia Pacific,60,2007,1,4,0,1880.27,1910183.1,61541.56,25930.26
Asia Pacific,60,2008,1,3,0,1559.32,1951582.5,41057.92,8061.36
Asia Pacific,60,2009,1,10,0,1223.02,2142231.2,55806.95,29024.25
Asia Pacific,60,2010,1,28,0,1188.05,2451199.8,51478.88,27443.09
Asia Pacific,60,2011,1,35,0,1591.88,2611364,48981.09,25744.84
Asia Pacific,60,2012,2,32,0,1746.02,1574871.9,91739.79999999999,41269.81
Asia Pacific,60,2013,1,21,0,1539.06,2463207.2,42176.77,26226.35
Asia Pacific,60,2014,1,23,0,1356.99,2341500,47846.97,31037.92
Asia Pacific,60,2015,2,9,0,1251.12,1403207.25,48153.6,31826.699999999997
Asia Pacific,60,2016,3,8,0,1048.25,1191203.18,37586.15,43688.82
Asia Pacific,61,2000,1,15,0,0,1288.66,0,75.41
Asia Pacific,61,2001,1,16,0,0.96,1358.68,252.81,103.26
Asia Pacific,61,2002,2,18,0,7691.18,25530.79,6018.75,2260.41
Asia Pacific,61,2003,1,25,0,8.33,1989.48,380.71,143.72
Asia Pacific,61,2004,1,17,0,16.33,2126.84,347.26,146.88
Asia Pacific,61,2005,1,7,0,54.21,3064.13,374.04,172.68
Asia Pacific,61,2006,1,7,0,16.99,3435.52,756.02,111.55
Asia Pacific,61,2007,1,2,0,6.58,2733.93,834.5,-128.94
Asia Pacific,61,2008,2,3,0,0.44,8575.16,334.76,303.29999999999995
Asia Pacific,61,2009,1,3,0,0,773.22,0,8.76
Asia Pacific,61,2010,1,7,0,0,477.31,0,-230.22
Asia Pacific,62,2000,1,1,0,0,13597.32,0,0
Asia Pacific,62,2001,1,3,0,0,16135.68,0,635.63
Asia Pacific,62,2002,1,2,0,0,19650.46,0,807.97
Asia Pacific,62,2003,1,3,0,0,33419.41,0,1327.74
Asia Pacific,62,2004,1,1,0,0,38140.37,0,1909.61
Asia Pacific,62,2005,1,1,0,0,75554.31,0,2942.9
Asia Pacific,62,2006,1,1,0,0,110226.27,0,4778.74
Asia Pacific,62,2007,1,1,0,0,152607.38,0,7510.38
Asia Pacific,62,2011,1,1,13.31,0.73,159.98,53.01,1.84
Asia Pacific,62,2015,1,1,0,2888.47,365505.84,15327.31,5226.56
Asia Pacific,62,2016,1,1,0,2808.36,384634.03,15398.22,6337.33
Asia Pacific,63,2008,1,1,0,228.26,153779.3,35144.56,226.22
Asia Pacific,73,1980,1,86,227.79,485.22,5174.49,4711.02,578.61
Asia Pacific,73,1981,1,121,223.66,595.78,5404.77,4872.45,589.92
Asia Pacific,73,1982,1,117,300.54,848.89,6880.24,6012.74,794
Asia Pacific,73,1983,1,105,409.5,925.17,9243.25,7830.49,1039.68
Asia Pacific,73,1984,1,132,524.86,1472.02,10801.5,8997.51,1374.07
Asia Pacific,73,1985,1,174,927.1,1647.71,14528.9,13116.1,1732.47
Asia Pacific,73,1986,1,241,1312.64,1326.18,18944.46,16779.01,1701.08
Asia Pacific,73,1987,2,629,3208.79,2016.02,21039.45,38372.85,3070.45
Asia Pacific,73,1988,3,616,3548.02,1959.76,15265.06,41698.74,3972.7400000000002
Asia Pacific,73,1989,3,798,3461.19,2392.55,14460.58,38566.46,3833.75
Asia Pacific,73,1990,4,734,4327.98,2594.21,14446.92,49376.34,4722.28
Asia Pacific,73,1991,3,820,5217.639999999999,2595.74,20708.06,55183.4,3671.8
Asia Pacific,73,1992,4,901,5745.43,3993.1800000000003,17741.42,62809.86,5322.6
Asia Pacific,73,1993,4,1080,5838.1,3474.9,19777.43,68659.9,6423.8
Asia Pacific,73,1994,3,1546,6755.48,6129.27,30050.01,80391.44,8478.050000000001
Asia Pacific,73,1995,2,1778,2791.71,3195.39,42282.24,76585.25,4748.12
Asia Pacific,73,1996,3,1983,5658.5,7186.110000000001,25834.71,76785.91,7794.76
Asia Pacific,73,1997,3,2077,5801.16,6361.24,25671.89,75290.67,7915.33
Asia Pacific,73,1998,3,2939,6199,4679.25,28471.97,84622.1,6781.52
Asia Pacific,73,1999,6,3168,6913.44,6052.02,17090.31,104126.24,10082.94
Asia Pacific,73,2000,5,3296,6215.62,6141.59,17854.31,92352.71,10248.26
Asia Pacific,73,2001,4,3259,5159.87,4911.88,18795.83,77930.22,4378.53
Asia Pacific,73,2002,3,3188,4890.15,3271.1,24093.11,80354.95999999999,6691.78
Asia Pacific,73,2003,6,2794,4839.51,3754.94,13658.92,98549.25,8343.16
Asia Pacific,73,2004,7,2444,4868.25,4121.51,11426.6,96849.44,7634.12
Asia Pacific,73,2005,5,2163,2099.55,2051.51,9890,45038.35,4171.6900000000005
Asia Pacific,73,2006,5,2550,5005.62,3870.87,13828.25,85898.77,6854.22
Asia Pacific,73,2007,7,2176,6007.56,4568.81,12207.88,109991.58,11038.83
Asia Pacific,73,2008,9,2323,6106.71,3492.37,8517.43,101519.68,7620.4
Asia Pacific,73,2009,11,2350,5674.57,2846.35,8187.76,107164.24,10844.63
Asia Pacific,73,2010,12,2766,5511.13,3414.7799999999997,8478.81,116577.48,13075.26
Asia Pacific,73,2011,11,2877,6017.469999999999,3870.43,10705.47,118206.76000000001,13823.61
Asia Pacific,73,2012,12,3316,5947.820000000001,3414.77,8981.86,111573.95999999999,15257.119999999999
Asia Pacific,73,2013,10,3808,5414.49,4413.53,11358.82,112972.04,16996.16
Asia Pacific,73,2014,12,3899,5954.09,4888.06,12144.66,108743.45,19217.21
Asia Pacific,73,2015,10,3150,6463.71,5782.03,19639.06,126584.32,23893.22
Asia Pacific,73,2016,11,3368,8478.56,7502.66,22374.4,142853.87,31193.68
Asia Pacific,87,1990,1,2,25.65,0,2384.86,2239.97,49.4
Asia Pacific,87,1994,1,1,14.21,0,4054.06,3962.86,90.2
Asia Pacific,87,2010,1,1,0,48.88,498.13,334.06,109.33
Asia Pacific,87,2012,1,1,8.14,66.87,742.54,499.91,131.12
Asia Pacific,87,2013,1,2,10.95,53.43,948.87,578.08,149.98
Asia Pacific,87,2014,1,3,21.22,98.14,1181.63,674.28,150.09
Asia Pacific,99,1993,2,102,0.44,0.02,2309.88,3010.71,275.99
Asia Pacific,99,1994,2,125,0.97,0.27,2543.51,3770.76,441.01
Asia Pacific,99,1995,1,173,0,762.57,5740.05,4594.38,950.85
Asia Pacific,99,1996,2,233,0.4,1153.99,3405.68,4414.910000000001,808.26
Asia Pacific,99,1997,2,331,0.03,389.75,2129.28,2697.48,579.6999999999999
Asia Pacific,99,1998,2,488,0,296.42,2582.32,4127.389999999999,893.19
Asia Pacific,99,1999,1,539,0,255.67,5676.74,4644.98,922.88
Asia Pacific,99,2000,1,498,0,570.37,5959.75,5138.96,866.49
Asia Pacific,99,2001,2,326,0,141.4,1542.45,1321.3200000000002,206.22
Asia Pacific,99,2002,2,403,0,233.06,3758.52,4152.9000000000005,251.68
Asia Pacific,99,2003,1,458,0,4435.46,42131.97,48797.5,5980.53
Asia Pacific,99,2004,2,534,0,7222.39,22366.48,67723.3,9024.44
Asia Pacific,99,2005,1,503,0,7832.09,49739.4,61282.19,8012.13
Asia Pacific,99,2006,1,721,0,7280.89,53834.93,70508.11,7824.02
Asia Pacific,99,2007,1,727,0,5417.32,57771.27,81495.11,11717.82
Asia Pacific,99,2008,1,863,0,6527.73,51634.99,71912.42,9882.38
Asia Pacific,99,2009,1,1178,0,6501.35,59084.78,86403.86,12108.1
Asia Pacific,99,2010,1,1638,29.13,330.88,12184.51,8383.37,1967.37
Asia Pacific,99,2011,1,1594,2744.48,518.27,13087.36,8683.4,1448.01
Asia Pacific,99,2012,1,1839,74.42,355.67,15084.31,9237.18,1437.47
Asia Pacific,99,2013,1,2185,92.14,314.66,15736.46,9317.42,1405.17
Asia Pacific,99,2014,1,2483,75.08,330.48,15876.6,9036.62,1233.78
Asia Pacific,99,2015,1,2744,57.18,223.65,15410.38,8475.98,1230.4
Asia Pacific,99,2016,1,2902,3870.48,227.92,16182.51,8905.51,1363.01
Europe,10,2000,1,1,34,1511,30616,14824,3296
Europe,10,2002,1,3,29,2139,33581,15183,3489
Europe,10,2007,2,2,110,9314,73076.5,55442,20281
Europe,10,2010,1,2,187,4591,112402,56750,21766
Europe,10,2011,1,6,148,12335,119545,60933,24804
Europe,10,2012,1,6,129,17458,117573,51475,8549
Europe,10,2013,1,4,231,13001,111025,51965,12673
Europe,10,2014,1,4,112,8162,107826.99,48593,16771
Europe,10,2015,1,3,104,4685,91564,35891,7925
Europe,10,2016,1,1,60,3012,89263,34484,11068
Europe,12,2008,1,1,0,1875,61311,152236,4391
Europe,13,1980,1,3,0,0,63.97,0,-2.26
Europe,13,1982,1,1,0,2.02,67.04,8.24,5.77
Europe,13,1983,1,2,0,2.38,61.88,8.54,5.15
Europe,13,1984,1,2,0,0.54,53.64,16.14,7.53
Europe,13,1986,1,2,0,0.08,32.56,2.53,0.38
Europe,13,1987,1,1,0,0.64,49.83,15.25,0.31
Europe,13,1988,1,1,0,6.36,54.52,54.19,2.02
Europe,13,1990,1,3,0,0,3656.36,583.07,47.89
Europe,13,1991,1,1,0,0,3865.29,1092.53,48.33
Europe,13,1992,3,5,0,22.41,1901.01,2575.27,338.35
Europe,13,1993,2,5,0,14.88,2361.29,803.35,109.07000000000001
Europe,13,1994,3,8,25.07,69.3,2052.24,2378.0299999999997,175.43
Europe,13,1995,5,19,24.27,268.96999999999997,1881.92,4499.59,505.75
Europe,13,1996,4,9,26.5,408.6,2059.01,3427.0699999999997,495.21999999999997
Europe,13,1997,6,16,31.400000000000002,1228.24,1969.62,5250.76,1128.54
Europe,13,1998,4,34,46.43,1248.67,3028.15,5672.13,1323.52
Europe,13,1999,4,28,33.56,1585.8000000000002,4079.2,6312.77,983.82
Europe,13,2000,7,77,37.52,2248.4300000000003,4389.29,10909.92,4234.15
Europe,13,2001,5,58,66.53999999999999,1488.71,7831.13,10349.380000000001,2934.86
Europe,13,2002,8,102,153.03,1620.99,5397.99,16408.35,3992.34
Europe,13,2003,7,94,164.41,1456.83,5111.02,17372.76,3010.64
Europe,13,2004,7,133,192.22,1524.95,5640.51,19760.190000000002,3191.0099999999998
Europe,13,2005,6,122,161.54,1799.1000000000001,5281.98,20077.8,3220.29
Europe,13,2006,7,198,293.31,3783.94,6245.65,33028.14,6232.9800000000005
Europe,13,2007,5,127,314.09,4074.63,8111.07,27359.420000000002,6855.38
Europe,13,2008,6,118,342.29,5432.95,8045.96,31558.23,9019.06
Europe,13,2009,8,95,389.34000000000003,7359.66,12685.31,40075.770000000004,13901.94
Europe,13,2010,7,131,392.2,4027.85,13760.36,34295.76,9118.17
Europe,13,2011,7,139,438.61,4615.61,13058.53,41417.92,8146.25
Europe,13,2012,9,114,496.11,9530.33,14300.4,55399.24,13748.08
Europe,13,2013,9,136,527.73,10989.08,14688.67,59455.48,14828.79
Europe,13,2014,8,195,548.25,8167.58,12229.4,52117.87,12614.7
Europe,13,2015,7,184,436,4339.9,10566.76,36862.47,8031.61
Europe,13,2016,8,290,311.96,3025.74,11219.68,27492.04,6695.05
Europe,15,2012,1,1,17.52,465.27,13562.29,19881.93,696.91
Europe,15,2016,1,2,25.43,327.14,11723.45,16000.93,708
Europe,16,1980,1,23,10,17.07,952.52,1562.54,71.63
Europe,16,1981,1,14,12.4,22.23,959.29,1674.07,93.66
Europe,16,1982,1,15,12.2,37.14,942,1614.86,78.05
Europe,16,1983,1,19,13.5,0,908.3,1540.85,73.63
Europe,16,1984,1,19,14.3,0,897.41,1326.86,48.95
Europe,16,1985,1,17,9.6,0,1016.76,1227.76,46.94
Europe,16,1986,1,26,7.3,131.56,1118.36,1257.86,34.65
Europe,16,1987,1,18,6.2,78.6,1079.72,1219.13,18.82
Europe,16,1988,1,12,4,94.2,1108.56,1053.79,56.59
Europe,16,1989,1,13,5.4,170.02,1181.05,1243.18,37.02
Europe,16,1990,1,16,6.9,153.62,1441.3,1661.08,64.48
Europe,16,1991,1,19,7.5,119.45,1634.68,1991.98,91.96
Europe,16,1992,1,17,6.9,56,1763.26,2494.79,134.41
Europe,16,1993,1,14,8.35,27.85,1806.2,2583,132.29
Europe,16,1994,1,20,9.8,38.5,2063.33,2234.44,164.83
Europe,16,1995,1,14,11.1,59.43,2775.81,3042.18,201.22
Europe,16,1996,1,21,16.9,158.53,3510.33,4005.5,251.99
Europe,16,1997,1,11,16.1,189.77,3366.36,4059.96,134.83
Europe,16,1998,1,7,14.1,166.55,3495.02,4536.76,169.58
Europe,16,1999,3,7,33.160000000000004,225.60999999999999,1706.93,5565.9400000000005,381.28000000000003
Europe,16,2000,3,11,31.64,191.78,1839.09,5502.45,387.78999999999996
Europe,16,2001,3,23,31.599999999999998,202.16,1955.2,6087.78,505
Europe,16,2002,3,10,13.360000000000001,187.32,1883.03,6628.09,485.28
Europe,16,2003,1,4,6.2,12.87,2506.53,3723.82,163.24
Europe,16,2004,2,8,4.14,27.04,1645.13,4558.5,145.32999999999998
Europe,16,2005,1,6,0,10.81,1894.71,2199.96,157.2
Europe,16,2006,2,5,4.74,110.63999999999999,2200.51,6620.360000000001,486.67
Europe,16,2007,2,11,5.5,139.61,3289.95,9470.73,775.26
Europe,16,2008,1,2,0,103.96,3011.25,6854.29,664.45
Europe,16,2009,2,4,16.05,93.46000000000001,3102.26,9612.83,882.75
Europe,16,2010,2,4,18.63,47.370000000000005,2996.53,7698.24,674.04
Europe,16,2011,2,4,27.55,69.02,2949.46,9031.27,698.76
Europe,16,2012,2,7,27.61,107.44,3531.8,8899.84,837.06
Europe,16,2013,2,6,27.07,118.21,6064.93,14400.98,1213.6200000000001
Europe,16,2014,1,1,28.43,117.62,9381.03,12974.93,1176.09
Europe,16,2015,1,2,28.3,78.85,9202.36,12929.5,1228.8
Europe,16,2016,2,2,28.16,648.6700000000001,16264.35,22032.809999999998,1751.3400000000001
Europe,17,1988,1,1,1.1,1.07,32.02,13.79,1.52
Europe,20,1983,1,1,11.2,183.1,1656.2,2479.4,252.1
Europe,20,1985,2,8,15.3,1010.1800000000001,6989.4,23211.2,2991.02
Europe,20,1986,3,14,185.2,1816.25,10374.45,36377.28,4305.23
Europe,20,1987,2,28,215,2067.8,18826.23,38803.520000000004,5183.24
Europe,20,1988,3,47,328.63,2346.41,13178.05,41662.19,6172.93
Europe,20,1989,3,71,638.76,2263.21,12963.51,41361.8,5691.76
Europe,20,1990,5,66,943.77,3778.79,12324.71,64671.619999999995,8232.64
Europe,20,1991,5,50,960.53,3401.59,12994.43,65361.51,8551.62
Europe,20,1992,4,69,819.05,3611.1099999999997,14996.79,57170.85,7593.94
Europe,20,1993,4,87,707.76,2924.18,13940.25,58596.119999999995,8017.46
Europe,20,1994,3,67,683.3299999999999,2480.76,18824.93,58446.81,8449.73
Europe,20,1995,4,85,769.89,3271.27,16882.17,73762.7,10064.9
Europe,20,1996,4,65,679.85,3789.29,16828.28,65948.56,9103.52
Europe,20,1997,3,74,615.98,2935.83,19856.42,64406.229999999996,9041.42
Europe,20,1998,4,85,708.3599999999999,2706.78,17588.86,77932.61,10463.34
Europe,20,1999,6,126,686.1,2365.89,12578.69,72364.75,10280.75
Europe,20,2000,3,66,758.01,2935.21,20379.58,67780.96,10541.91
Europe,20,2001,4,85,714.9000000000001,3014.64,18643.81,66334.13,9832.39
Europe,20,2002,4,65,917.43,3394.38,21654.87,81869.75,12891.789999999999
Europe,20,2003,6,77,1144.72,4866.42,22228.19,115665.12,18759.45
Europe,20,2004,5,60,1414.69,4816.38,27311.75,119988.62999999999,18750.75
Europe,20,2005,2,49,1176.62,3041.7599999999998,41882.42,75092.26999999999,11134.84
Europe,20,2006,4,47,1634.5800000000002,5319.65,29972.01,109422.51,17359.95
Europe,20,2007,2,42,1723.29,4940.0999999999995,54239.36,101853.31999999999,16493.66
Europe,20,2008,3,25,1941.3,6132.25,44385.91,120021.31000000001,20056.11
Europe,20,2009,4,37,1536.55,6851.54,63593.03,154003.78,33064.67
Europe,20,2010,5,71,1767.33,8488.39,58689.64,177106.14,38563.53
Europe,20,2011,4,54,1766.7,9310.4,67639.5,148636.59,36829.84
Europe,20,2012,3,70,1917.1299999999999,9267.24,88245.04,144827.09,34011.82
Europe,20,2013,3,129,1928.03,9593.69,93715.69,151452.19,34151.63
Europe,20,2014,5,147,1944.3899999999999,10572.95,68405.21,171066.29,42459.98
Europe,20,2015,5,131,1964.74,10479.33,64170.55,162441.44999999998,39633.65
Europe,20,2016,4,167,1999.0500000000002,9629.84,102420.7,146223.44,34693.69
Europe,21,1983,1,1,0,199.13,3010.93,6550.32,429.52
Europe,21,1989,1,1,95.26,873.44,18655.55,15281.24,2434.67
Europe,21,1992,1,1,62.03,515.93,49464.51,18641.67,2965.48
Europe,21,2000,1,1,11.12,35.05,1723.95,1222.05,253.92
Europe,21,2001,1,1,85.8,748.96,25057.59,35580.9,4429.8
Europe,21,2002,1,1,99.79,809.58,26212.32,37549.63,4661.11
Europe,21,2004,1,3,128.37,638.03,33867.22,60949.88,5226.85
Europe,21,2005,1,1,113.44,654.86,32737.98,16335.48,4738.73
Europe,21,2007,1,1,85.32,825.47,37161.97,19878.72,6369.6
Europe,21,2008,1,2,73.1,654.93,40276.81,17721.15,5926.54
Europe,21,2011,1,2,125.85,792.39,42134.79,23925.43,8927.56
Europe,21,2012,1,1,151.24,1079.8,44439.17,24701.98,9501.89
Europe,21,2013,1,1,150.82,951.35,44552.57,25291.92,9873.13
Europe,21,2014,1,4,115.28,824.08,40762.95,21764.02,8787.55
Europe,21,2015,1,4,88.48,712.23,46472.02,19323.16,7564.7
Europe,21,2016,1,2,65.39,722.95,49067.95,18198.31,7028.39
Europe,23,1995,1,1,0,76.12,2421.79,1855.05,343.85
Europe,23,1999,1,2,0,147.77,2553.29,1943.2,391.55
Europe,23,2000,1,5,0,194.59,2699.5,1927.44,367.87
Europe,23,2001,1,8,0,162.47,2510.9,1867.09,341.06
Europe,23,2002,1,7,0,98.9,2771.34,2088.43,312.74
Europe,23,2003,1,5,0,131.57,3397.97,2341.76,405
Europe,23,2004,1,1,0,155.55,3551.7,2386.26,357.02
Europe,23,2005,1,2,0,85.64,2850.36,2180.91,264.74
Europe,25,1989,1,7,0,0,715.68,879.37,157.66
Europe,25,1990,1,3,0,0,819.3,1015.65,192.63
Europe,25,1991,1,4,0,0,901.49,1032.68,118.11
Europe,25,1992,1,6,0,0,841.96,924.56,103.55
Europe,25,1993,1,2,0,0,796.82,917.02,107.75
Europe,25,1994,1,9,0,0,997.96,1154.46,159.09
Europe,25,1995,1,5,0,72.99,1114.61,1283.52,209.62
Europe,25,1996,1,3,0,63.91,1087.14,1291.92,220.48
Europe,25,1997,1,12,0,71.05,1043.79,1295.4,217.79
Europe,25,1998,1,10,0,69.27,1346,1460.57,251.51
Europe,25,1999,1,9,0,40.09,1336.07,1363.13,236.54
Europe,25,2000,1,13,0,88.25,1476.81,1593.22,271.33
Europe,25,2001,1,13,0,57.87,1519.86,1540.34,227.93
Europe,25,2002,1,18,22.04,51.43,1688.83,1775.94,268.7
Europe,25,2003,1,10,21.44,56.75,2129.87,2086.99,321.56
Europe,25,2004,1,13,23.1,44.84,2324.8,2337.03,336.97
Europe,25,2005,1,12,21.24,71.97,2490.52,2265.18,349.22
Europe,25,2006,2,20,27,127.53999999999999,1931.18,3600.56,472.7
Europe,25,2007,1,15,33,140,3450,3028,416
Europe,25,2008,1,11,35,131,2717,2942,284
Europe,25,2009,1,18,28,63,2383,2376,213
Europe,25,2010,1,11,31,71,2434,2445,257
Europe,25,2011,1,10,34,111,2451,2573,230
Europe,25,2012,1,11,32,76,2440,2529,255
Europe,25,2013,1,22,35,69,2213,2636,261
Europe,25,2014,1,10,0,73.3,2338.4,2694.6,282.3
Europe,25,2015,2,12,40.64,63.75,1289.19,3082.44,324.62
Europe,25,2016,1,22,39,84,2721,2821,365
Europe,26,1990,1,1,0,0,3344.09,1778.9,265.25
Europe,26,1991,2,2,15.97,0,5161.84,5291.23,716.74
Europe,26,1992,2,4,11.63,0,4519.32,4645.39,608.72
Europe,26,1993,1,2,13.47,0,5095.08,2814.02,541.32
Europe,26,1994,2,6,20.92,457.24,5884.52,6626.59,1080.43
Europe,26,1995,2,12,28.24,822.99,6603.99,9817.57,1861.02
Europe,26,1996,2,9,53.5,1536.02,10415.24,15622.34,2298.46
Europe,26,1997,2,11,45.77,650.75,9005.77,12915.51,1875.77
Europe,26,1998,3,12,5.71,883.99,7288.87,18239.34,3698.63
Europe,26,1999,3,20,45.8,413.33000000000004,6311.78,15614.02,2860.7200000000003
Europe,26,2000,3,28,46.620000000000005,229.66,6725.6,15455.470000000001,3169.27
Europe,26,2001,3,27,122.22,852.8299999999999,11966.38,24114.22,4823.9000000000005
Europe,26,2002,3,47,144.27,1679.45,12816.85,28379.989999999998,5764.889999999999
Europe,26,2003,3,57,172.32999999999998,2678.43,14985.27,32483.129999999997,4732.74
Europe,26,2004,3,44,174.78,2477.9900000000002,15974.55,35009.01,4727.1
Europe,26,2005,3,32,164.37,2173.36,14930.59,31030.43,3317.17
Europe,26,2006,3,18,171.31,1607.92,15768.96,37471.090000000004,4992.5999999999995
Europe,26,2007,2,16,137.73,1198.03,13723.98,24690.300000000003,2596.35
Europe,26,2008,3,29,201.94,1760.1999999999998,13589.24,33899.62,2331.61
Europe,26,2009,2,18,127.67999999999999,607.25,10750.99,18100.4,199.48000000000008
Europe,26,2010,2,42,119.39,531.29,11004.69,18950.92,2410.25
Europe,26,2011,2,44,114.80000000000001,531.37,10947.85,19541.35,2029.3000000000002
Europe,26,2012,3,61,181.95,1232.5,13788.32,33831.99,3682.27
Europe,26,2013,2,13,162.59,1048.58,18844.85,28526.66,2856.3900000000003
Europe,26,2014,1,11,125.85,952.35,15546.16,12405.94,1136.28
Europe,26,2015,2,11,174.83,1507.23,14417.49,21984.05,3099.16
Europe,26,2016,2,17,181.5,1212.4299999999998,13842.65,20901.4,2725.58
Europe,27,1983,1,3,13.88,52.64,268.09,351.81,100.31
Europe,27,1985,1,1,24.68,97.56,539.38,629.48,170.97
Europe,27,1988,2,5,100.01,414.33,1178.05,2706.67,630.94
Europe,27,1989,1,1,0,0,692.72,575.74,104.42
Europe,27,1990,1,2,9.37,0,734.7,646.48,126.99
Europe,27,1991,2,13,137.38,305.35,1615.63,3457.6099999999997,1039.81
Europe,27,1992,2,9,135.48,326.19,1650.05,3214.11,914.34
Europe,27,1993,2,7,183.17000000000002,424.81,1582.81,3648.76,1086.17
Europe,27,1994,1,4,28.02,38.28,1290.01,1216.88,192.52
Europe,27,1995,1,6,34.04,66.56,1096.33,1165.94,192.03
Europe,27,1996,3,5,391.2,640.4,2377.35,6711.330000000001,2187.88
Europe,27,1997,2,8,54.42,67.99,1279.12,1804.04,626.2
Europe,27,1998,2,9,380.67,566.98,2755.26,6232.799999999999,1507.56
Europe,27,1999,2,9,351.66,453.8,2547.01,6031.34,1660.18
Europe,27,2000,2,17,505.66,449.44,3225.16,6117.95,1448.34
Europe,27,2001,3,14,462.45,672.11,6383.97,12817.67,2192.16
Europe,27,2002,3,13,362.52,505.90999999999997,5860.52,13722.86,2048.21
Europe,27,2003,3,20,344.23,482.25,5884.89,14271.49,2279.47
