year,country,count_companies,count_patents,sum_rdex,sum_capex,mean_assets,sum_sales,sum_ebitda
2008,Japan,231,30220,113185.74,203402.59,22341.61536796537,2913234.74,289888
2008,Luxembourg,5,40,393.9,6313.29,37922.8125,140839.8,24669.11
2008,Netherlands,17,1469,9411.8,9050.96,16873.803529411765,204166.41999999998,21867.7
2008,Netherlands Antilles,1,12,3.33,41.98,372.77,301.26,37
2008,New Zealand,1,8,16.14,11.61,235.88,261.53,68.24
2008,Norway,3,36,427.79,10640.6,33209.04,108090.44,35429.67
2008,Russian Federation,1,1,0,1847.46,10448.33,10245.29,5168.53
2008,Saudi Arabia,1,10,152.94,7121.86,72773.09,40384.46,12490.35
2008,Singapore,5,97,339.48,1337.4199999999998,3807.442,35332.78,1945.54
2008,South Africa,2,11,91.69,1361.3500000000001,8707.125,16480.73,4935.58
2008,South Korea,17,6268,496.08000000000004,44915.85,25951.194705882353,381964.74,53420.94
2008,Spain,1,1,115.53,6839.8,68800.23,84871.1,11565.3
2008,Sweden,11,579,8020.25,7281.02,15660.83,135809.93,18805.15
2008,Switzerland,21,1396,23557.93,22027.19,112262.81333333332,536932,106252.64
2008,Taiwan,51,3324,6527.97,18258.69,4156.9122,250497.78,28326.3
2008,United Arab Emirates,1,1,0,0,NaN,0,0
2008,United Kingdom,42,1367,21522.31,57228.01,85011.17146341463,935941.14,165448.5
2008,United States,1338,41582,229417.3,406558.81,14714.250321100917,7596448.87,1225660.78
2009,Australia,14,52,588.16,13829.45,8781.082142857143,83706.09,21833.45
2009,Austria,1,18,114.78,441.89,6909.52,6763.18,380.2
2009,Bahamas,1,3,3.18,0,1.09,0.42,-4.9
2009,Belgium,5,37,537.42,2436.76,26512.328,46662.07,13403.81
2009,Bermuda,3,325,828.18,1152.72,10397.14,9833.85,1870.3
2009,Brazil,3,13,1952.12,44481.99,103192.00666666667,125166.58,40216.09
2009,Canada,68,787,2658.16,27960.39,5574.602352941177,182035.61,46441.020000000004
2009,Cayman Islands,1,44,33.02,1.12,197.31,127.5,2.55
2009,China,12,105,1951.95,55821.29,30987.593333333334,368236.91000000003,58025.24
2009,Denmark,8,104,2649.84,10340.24,12393.0325,80521.91,16367.19
2009,Finland,6,803,8911.550000000001,2751.39,14723.435,98187.98,8110.87
2009,France,27,1722,24078.079999999998,41817.36,36018.85038461538,630725.17,105257.56
2009,Germany,34,3625,43563.07,74338.43,48715.364411764705,1015092.21,99410.75
2009,"Hong Kong, SAR China",5,59,408.64,204.62,3050.608,21918.829999999998,668.15
2009,India,5,477,186.73,582.3,3641.964,14667.96,3571.9
2009,Ireland,12,919,4876.0599999999995,2874.58,10367.880833333333,110173.45,15482.54
2009,Israel,23,166,1560.77,907.26,1959.7178260869566,20462.99,5398.38
2009,Italy,5,65,1722.41,31028.37,106368.274,257021.24,66874.98
2009,Japan,232,32351,106470.4,158391.25,23243.03948275862,2664295.29,321331.38
2009,Luxembourg,5,33,402.99,3448.65,29121.22,77057.56,8025.889999999999
2009,Netherlands,20,1522,9412.15,8114.67,15963.936315789473,199368.16,17825.57
2009,New Zealand,1,6,24.98,32.4,336.45,356.46,82.91
2009,Norway,6,40,616.38,15503.449999999999,25572.246666666666,120815.99,35885.200000000004
2009,Saudi Arabia,1,10,141.43,6405.65,79272.65,27521.21,7898.12
2009,Singapore,4,98,158.57999999999998,325.77,3484.2475,26127.72,1143.23
2009,South Africa,2,11,122.61,2288.29,11803.175,19391.26,4515.28
2009,South Korea,18,7280,520.2099999999999,42582.12,28242.52277777778,461495.37,70766.78
2009,Spain,2,2,0,1829.9699999999998,12555.79,13884.800000000001,2094.94
2009,Sweden,10,497,8570.36,4369.9400000000005,14036.731,116320.88,10109.14
2009,Switzerland,20,1424,24399.649999999998,20134.77,87989.115,357423.81,88338.83
2009,Taiwan,53,3736,6810.7300000000005,13007.35,4320.689056603774,252739.67,27479.82
2009,United Kingdom,44,1375,22692.35,58251.85,145687.85404761904,844636.27,149749.41
2009,United States,1335,44142,202058.61,340123.77,16966.627591014716,7084950.53,1157571.45
2010,Argentina,1,1,0,2197.96,11731.11,11119.99,3713.55
2010,Australia,16,72,553.27,14288.78,9423.45375,98039.92,38452.61
2010,Austria,1,27,112.71,130.16,7554.43,8411.85,818.51
2010,Belgium,4,51,565.97,2906.4900000000002,33732.847499999996,47755.93,14817.62
2010,Bermuda,4,544,897.58,1075.62,6734.7675,11024.39,3206.0299999999997
2010,Brazil,4,23,2031.8,61280.44,116325.9975,183262.04,62456.41
2010,Canada,74,998,2486.81,28327.12,12527.298732394365,262011.43,56810.53
2010,Cayman Islands,1,48,31.05,2.31,197.63,137.79,26.81
2010,China,16,216,3041.7000000000003,62154.97,30074.56666666667,544885.69,77757.45999999999
2010,Denmark,10,192,3095.76,7888.929999999999,12642.161,99561.44,25825.12
2010,Finland,7,948,8213.52,3113.17,14049.967142857144,104550.53,9813.91
2010,France,25,2067,21425.66,42169.4,38213.86375,654922.51,114423.3
2010,Germany,34,4988,42841.17,67520.03,115788.72617647059,1054857.15,161682.99
2010,Gibraltar,1,5,0,0.09,22.82,0,-4.76
2010,"Hong Kong, SAR China",5,101,479.75,314.08,3460.42,27527.809999999998,1044.47
2010,India,7,615,244.19,9251.48,16159.042857142858,104681.29000000001,16074.07
2010,Indonesia,1,3,0,732,6021.08,2214.37,1096.11
2010,Ireland,15,1419,5007.77,3236.45,8863.956,122356.63,20512.829999999998
2010,Israel,23,209,1753.26,1028.55,2227.105652173913,23635.48,6870.93
2010,Italy,6,88,1447.08,29221.059999999998,87342.16500000001,271812.31,70327.91
2010,Japan,229,40586,123135.17,182332.56,26791.435938864626,3203973.09,413606.71
2010,Luxembourg,5,18,474.53,4714.45,29816.275999999998,89177.38,10799.34
2010,Netherlands,20,1909,9233.14,7975.85,29565.413157894738,201810.55000000002,27800.77
2010,New Zealand,1,10,29.95,31.1,394.73,385.93,91.37
2010,Norway,6,60,577.15,14915.859999999999,28065.013333333336,131127.83,38589.99
2010,Saudi Arabia,1,13,174.19,4299.41,84806.77,40582.18,12952.13
2010,Singapore,4,207,162.95,766.39,3716.4474999999998,31395.85,1763.5000000000002
2010,South Africa,2,6,120.16,2106.2400000000002,10265.875,16047.48,4039.67
2010,South Korea,16,9669,10486.09,53285.479999999996,32902.798125,476849.12,79478.45
2010,Sweden,11,820,9098.74,6693.99,17017.03909090909,150659.01,25344.95
2010,Switzerland,20,1934,27643.47,18233.77,95668.2945,393803.84,103599.97
2010,Taiwan,47,4748,8437.31,24129.43,5395.79829787234,338001.7,35427.02
2010,Thailand,1,1,0,2152.41,11375.11,4719.24,3399.12
2010,Turkey,1,1,58.39,162.06,4758.31,4507.88,496.92
2010,United Arab Emirates,1,1,0,0,0.06,0.02,-0.06
2010,United Kingdom,41,1638,21823.64,44478.89,88944.52384615384,806189.49,177743.49
2010,United States,1394,56244,221545.29,365941.7,20951.09298062593,7992422.09,1714648.73
2011,Australia,12,82,700.06,20142.99,16316.188333333334,134481.95,55055.7
2011,Austria,1,18,118.14,314.17,7955.5,9212.18,738.69
2011,Bahamas,1,1,9.46,0.02,6.38,3.11,-9.61
2011,Belgium,4,63,594.87,4261.54,34873.2025,52488.71,16511.84
2011,Bermuda,2,688,1013.68,2131.4,9339.88,9453.39,2546.9700000000003
2011,Brazil,5,28,3128.97,57150.85,95892.304,226488.45,72045.71
2011,Canada,89,1134,2995.97,30272.53,10787.925696202532,264357.6,54096.66
2011,Cayman Islands,1,51,33.59,2.01,198.41,124.28,10.18
2011,China,16,271,6034.55,72419.6,36843.996666666666,756367.22,82351.95999999999
2011,Denmark,7,271,3162.9300000000003,1610.38,4856.767142857143,31541.39,7354.74
2011,Finland,7,1159,7731.87,2079.93,12603.31142857143,98665.78,7336.35
2011,France,26,1553,22211.83,53916.21,40586.45538461539,739094.1,125096.78
2011,Germany,35,4693,44464.659999999996,53589.24,43203.788,1074377.33,153390.22
2011,Gibraltar,1,8,0,0.02,7.52,0,-2.25
2011,"Hong Kong, SAR China",6,103,635.81,20274.18,28951.358333333334,119811.62,41861.7
2011,India,4,655,271.33,815.05,4949.485000000001,17705.39,4359.16
2011,Ireland,18,1565,5432.63,4327.22,8415.015,141207.86,22751.4
2011,Israel,30,182,2004.08,1405.71,2315.917142857143,27086.32,7388.5
2011,Italy,5,107,1278.81,28888.69,104771.87,292144.9,70557.81
2011,Japan,228,41232,127129.98,196073.12,28009.54907894737,3131189.48,369563.45
2011,Luxembourg,7,29,464.57,7319.55,23674.177142857145,114772.08,15513.82
2011,Netherlands,17,1888,10130.48,9945.42,17185.55588235294,205813.61000000002,29174.85
2011,New Zealand,1,8,34.4,53.18,468.69,423.33,94.51
2011,Norway,6,38,599.1600000000001,19224.760000000002,32509.198333333334,154902.15,49604.63
2011,Saudi Arabia,1,12,218.51,2836.78,88708.44,50620.21,16168.15
2011,Singapore,4,291,263.42,782.02,3566.9925,32155.59,1624.66
2011,South Africa,1,9,148.9,3039.39,26341.64,21081.96,5567.54
2011,South Korea,18,10017,16967.28,51811.24,32607.36611111111,462079.37,71303.11
2011,Sweden,12,966,9397.85,7814.2,16275.870833333334,162921.75,26873.46
2011,Switzerland,21,1902,27075.24,20058.69,96558.65857142858,380198.47,98174.19
2011,Taiwan,51,4910,8976.96,23544.74,5696.413529411765,347107,30340.489999999998
2011,Turkey,1,2,34.34,190.38,4870.6,4467.87,458.52
2011,United Kingdom,45,1664,23785.2,60353.48,83226.47466666666,1011836.62,211393.61
2011,United States,1408,56822,238746.28,464319.32,20620.27525399129,9108661.38,1873851.39
2012,Australia,13,88,718.01,25871.47,69121.10461538461,168553.78,60717.64
2012,Austria,1,31,145.01,411.31,9170.09,9946.57,570.82
2012,Bahamas,1,1,8.57,0,1.75,3.07,-7.59
2012,Belgium,5,64,769.71,4403.93,29780.316,58886.04,17616.53
2012,Bermuda,2,785,1057.44,1586.8200000000002,8958.89,10158.2,2423.4300000000003
2012,Brazil,4,27,2694.31,57516.6,122899.42,213293.4,43363.54
2012,Canada,101,1356,3312.72,57390.2,16785.487524752476,396061.26,83251.61
2012,Cayman Islands,1,83,34.31,2.15,171.33,97.67,-11.19
2012,China,16,489,6840.93,78588.84,39089.136875,845908.28,85394.15
2012,Denmark,7,308,3428.02,1321.69,4854.112857142857,35838.33,8576.73
2012,Finland,9,1473,6842.87,2940.37,12527.24888888889,114222.43,6826.44
2012,France,24,1491,22739.14,56644.71,43470.86875,754715.23,117873.34
2012,Germany,32,5135,48788.06,69044.16,54585.684375,1254078.73,164030.83
2012,Gibraltar,1,12,0,0,12.05,0,-5.62
2012,"Hong Kong, SAR China",6,189,832,20358.21,32065.335000000003,130206.1,42504.159999999996
2012,India,5,790,338.84999999999997,831.39,4424.144,19349.82,4556.17
2012,Ireland,16,1956,5946.44,4558.36,10780.568125,146875.52,25033.579999999998
2012,Israel,39,219,2358.0299999999997,1405.74,1852.3955555555556,29518.760000000002,8103.55
2012,Italy,6,139,1895.71,28432.1,87167.69,329387.99,66549.59999999999
2012,Japan,223,45559,109094.14,190848.22,26665.50677130045,2777951.67,325198.98
2012,Luxembourg,6,37,487.93,7301.03,25750.358333333334,112543.01,11623.52
2012,Mexico,1,2,0,431.75,36932.16,15199.29,2652.37
2012,Netherlands,18,2141,10724.33,12206.79,16710.201666666668,225818.5,30972.04
2012,New Zealand,1,15,38.22,48.95,517.15,465.03,116.32
2012,Norway,5,42,642.78,22131.39,36156.922,155760.63,49099.82
2012,Saudi Arabia,1,19,371.2,2896.17,90246.09,50405.16,14492.39
2012,Singapore,4,322,154.81,888.24,3477.4325,26253.829999999998,1542.51
2012,South Africa,1,12,153.76,3560.98,24923.91,20727.34,5507.4
2012,South Korea,17,10418,17675.92,61086.020000000004,40953.60588235294,559407.43,91704.59999999999
2012,Spain,3,4,1521.66,18650.29,94293.52666666667,185384.61,36748.07
2012,Sweden,13,1277,10389.73,9117.8,16871.366923076923,194583.62,27111.29
2012,Switzerland,20,1989,28908.36,22722.64,96703.6595,395777.93,95822.38
2012,Taiwan,49,6029,9991.74,21727.29,6270.847142857143,369337.61,35360.159999999996
2012,Thailand,1,1,0,2805.79,19637.02,6840.24,4672.53
2012,Turkey,1,1,40.9,265.89,5730.81,5914.99,551.44
2012,United Kingdom,46,1889,24244.62,75175.24,131637.1608695652,1033994.61,177829.23
2012,United States,1470,63496,256893.48,481940.74,18919.23264542936,8998029.07,1857197.2
2013,Australia,13,131,751.27,31446.93,18962.336153846154,130854,46684.02
2013,Austria,1,37,150.18,364.28,10616.15,11223.56,696.7
2013,Bahamas,1,1,6.28,0.01,0.97,3.36,-4.88
2013,Belgium,5,53,807.38,5106.79,33986.814,59895.5,18349.45
2013,Bermuda,3,912,1202.3200000000002,1293.67,6766.73,11688.42,2468.96
2013,Brazil,3,22,1945.86,57452.04,151733.99333333335,190686.66999999998,46335.38
2013,Canada,104,1820,2903.05,33419.02,23655.20068627451,300577.33,79652.02
2013,Cayman Islands,1,53,27.02,0.74,137.42,73.78,-17.02
2013,China,13,686,6930.820000000001,94040.76999999999,61306.32153846154,954263.05,106752.94
2013,Denmark,8,338,3692.66,7675.93,13652.965,86322.15,21483.16
2013,Finland,8,1506,4102.46,2696.27,13357.25375,92830.76,8401.93
2013,France,26,1759,23829.63,62806.53,42535.535,782652.35,118337.73999999999
2013,Germany,33,5488,54053.71,75307.66,56289.24606060606,1313224.8,175561.2
2013,Gibraltar,1,6,0,0.02,14.14,0,-3.16
2013,"Hong Kong, SAR China",5,163,1070.45,23736.03,43605.308000000005,149427.65,42127.590000000004
2013,India,4,965,379.63,853.1,5543.085,19072.29,4631.52
2013,Indonesia,1,1,0,764.44,4521.48,1956.18,850.32
2013,Ireland,18,2327,6371.3,4880.88,11103.344444444445,175092.88999999998,26772.04
2013,Israel,37,241,2471.75,1375.89,1742.9591891891891,30114.02,7673.07
2013,Italy,8,160,2594.67,27025.31,67569.5175,323757.47,63106.409999999996
2013,Japan,213,45529,101149.63,184400.31,27506.906244131456,2762107.29,352881.42
2013,Jersey,1,4,34.8,3.63,188.91,10.36,-63.24
2013,Luxembourg,6,36,513.85,5150.64,23757.306666666667,100951.73,10334.55
2013,Netherlands,17,2354,11217.02,11206.57,19111.93588235294,234557.69,30662.75
2013,New Zealand,1,13,46.98,23.69,546.9,540.93,150.44
2013,Norway,5,54,661.8,20710.04,36826.88,129025.76999999999,37258.6
2013,Saudi Arabia,1,15,439.83,3173.71,90409.36,50403.12,15163.22
2013,Singapore,4,314,136.4,1036.26,3994.505,28387.41,1469.39
2013,South Africa,1,12,137.55,3260.26,25252.78,18347.25,5697.83
2013,South Korea,19,11344,21923.21,61200.31,40496.69157894737,599925.28,104700.53
2013,Spain,2,10,1441.28,16355.68,96204.29000000001,104987.70999999999,27402.3
2013,Sweden,13,1637,10716.1,8693.83,16687.073076923076,174666.18,25407.89
2013,Switzerland,21,2197,29067.579999999998,23895.21,80343.73285714285,409016.22,97533.94
2013,Taiwan,48,6367,10264.04,20112.78,6659.6624999999995,359262.66000000003,39587.01
2013,Thailand,1,1,0,2633.41,21572.39,7322.57,5229.78
2013,Turkey,1,7,38.71,238.1,5308.94,5163.22,524.45
2013,United Kingdom,47,2052,24499.68,77362,170061.94173913045,1125549.1,203960.77
2013,United States,1531,71312,268999.01,515581.26,18601.132340145025,9146518.42,1955565.37
2014,Argentina,1,1,0,41.05,723.02,504,138.98
2014,Australia,15,139,789.46,23694.22,15654.719333333333,120545.65,45379.67
2014,Austria,1,14,156.39,447.38,10108.84,10081.46,724.67
2014,Bahamas,1,1,4.76,0,1.42,2.95,-4.72
2014,Belgium,5,55,754,5649.95,33425.522,62481.77,19531.42
2014,Bermuda,4,1082,1217.14,1946.9299999999998,16388.4225,19297.05,3646.98
2014,Brazil,5,22,1933.55,49013.85,89312.048,207039.62,39951.8
2014,Canada,102,1853,2418.46,40254.77,21104.384607843138,339195.4,82891.45
2014,Cayman Islands,1,26,21.88,1,116.74,63.59,-11.26
2014,China,14,1180,8547.89,76543.26,54380.21142857143,886144.89,93778.25
2014,Denmark,9,404,3606.8199999999997,2229.55,6496.14,45203.57,11642.619999999999
2014,Finland,7,1615,3469.27,1994.51,9796.432857142858,65399.52,5960.92
2014,France,24,1942,16789.04,51693.57,41183.120416666665,650885.37,97729.87
2014,Germany,33,5835,51329.75,69475.9,117717.16515151516,1245609.87,179051.58
2014,Gibraltar,1,3,0,0.02,12.65,0.03,-5.07
2014,"Hong Kong, SAR China",5,267,1591.3600000000001,28405.68,48719.444,156856.56999999998,40905.259999999995
2014,India,4,1076,422.15000000000003,785.47,6260.03,20523,4960.47
2014,Indonesia,1,2,0,518.43,4292.34,1941.26,810.78
2014,Ireland,19,2336,6896.58,4282.57,14052.555789473685,162644.39,28267.45
2014,Israel,39,256,2711.25,1403,1690.9866666666667,32221.16,8552.13
2014,Italy,6,101,2498.54,23970.79,80050.82833333332,262061.6,43341.1
2014,Japan,219,46596,92531.3,155798.24,25274.460365296804,2381564.24,336003.44
2014,Jersey,1,4,40.38,2.32,117.88,15.49,-76.33
2014,Luxembourg,7,55,519.97,6425.37,20668.484285714287,103606.58,12839.63
2014,Malaysia,1,1,1.06,1.61,137.75,58,6.19
2014,Netherlands,18,2346,10366.32,9711.34,82969.38833333334,228977.82,35299.9
2014,New Zealand,1,17,48.73,29.44,502.21,504.11,151.25
2014,Norway,4,68,501.96000000000004,17609.989999999998,38292.12,93607.15,25065.03
2014,Russian Federation,1,1,0,1314.84,10784.1,7274.52,3107.45
2014,Saudi Arabia,1,35,496.7,4126.95,90596.67,50121.23,14047.1
2014,Singapore,4,263,147.75,938.96,3854.5225,28418.649999999998,1609.6799999999998
2014,South Africa,2,11,140.47,3666.42,13865.605,19632.9,5719.66
2014,South Korea,18,12901,22375.34,56842.89,44629.512777777774,568203.56,97529.20999999999
2014,Spain,3,20,1449.7,15929.97,90564.96666666666,148768.83000000002,25904.13
2014,Sweden,12,2020,9633.82,7099.01,16133.949166666667,145792.6,21182.13
2014,Switzerland,20,2219,27347.26,19338.260000000002,26555.468,333485.05,77108.44
2014,Taiwan,49,6349,10957.61,19623.46,6756.685714285714,358498.52,45462.19
2014,Turkey,1,12,43.67,193.9,5303.64,5354.57,548.62
2014,United Kingdom,44,2149,23956.2,69070.85,127841.96372093023,996581.58,188773.72
2014,United States,1480,77689,290758.14,564408.69,21363.835883152173,9559370.16,1981253.02
2015,Argentina,2,3,20.79,4941.55,14248.835000000001,12347.92,3306.66
2015,Australia,15,116,677.87,5007.14,5396.1140000000005,53144.92,11706.18
2015,Austria,1,10,124.24,365.18,10058.31,8363.22,1140.85
2015,Belgium,5,68,720.19,5888.99,33074.556,57897.26,18046.12
2015,Bermuda,2,973,1095.51,914.61,7489.985000000001,6590.27,1256.46
2015,Brazil,5,40,1193.26,31985.59,70652.212,143339.43,23192.92
2015,Canada,100,1477,2690.29,26906.71,20695.2083,260901.86,62660.22
2015,Cayman Islands,1,21,18.49,0.72,96.21,54.84,-12.67
2015,China,12,1172,9578.800000000001,57416.68,65302.93083333333,655163.28,78614.78
2015,Denmark,8,351,4068.43,2026.53,6717.45125,46155.619999999995,12392.32
2015,Finland,7,1650,2728.58,2662.47,10993.34857142857,65223.1,8503.07
2015,France,24,1876,17650.08,51696.520000000004,37579.20625,563667.57,90343.78
2015,Germany,31,5729,49352.1,62061.94,54408.92193548387,1105479.25,143590.7
2015,Gibraltar,1,9,0,0,15.17,0,-3.47
2015,"Hong Kong, SAR China",5,470,1898.9199999999998,27563.230000000003,50752.03,155720.49,40379.62
2015,India,6,1133,1019.76,10771.46,26366.791666666668,104126.24,15458.56
2015,Indonesia,1,2,0,532.4,4014.88,1940.34,833.69
2015,Ireland,19,2349,7970.2,4597.39,14384.228421052632,167047.1,31673.36
2015,Israel,41,247,2918.86,1776.22,2052.990243902439,37442.22,10138.26
2015,Italy,8,95,1069.6200000000001,25267.04,52738.07125,197736.42,33231.26
2015,Japan,221,44764,98834.39,183718.63,28846.64371040724,2621883.19,376568.9
2015,Jersey,1,4,43.75,10.27,307.34,33.09,-101.09
2015,Luxembourg,5,66,448.13,4552.52,20456.178,78503.04,2554.94
2015,Netherlands,20,2155,10380.73,9197.98,16105.531500000001,213543,31424.63
2015,New Zealand,2,29,51.58,221.34,2802.5150000000003,6423.28,727.5899999999999
2015,Norway,5,68,406.94,16278.189999999999,28038.664,76317.59,13740.86
2015,Russian Federation,1,2,0,1048.09,8931.68,5894.94,2388.94
2015,Saudi Arabia,1,37,601.38,4869.73,87444.43,39453.13,11784.33
2015,Singapore,4,285,220.24,764.97,3895.2275,26393.36,1393.3100000000002
2015,South Africa,1,14,46.6,3707.45,26644.63,15254.51,4907.78
2015,South Korea,17,13973,20780.88,64829.53999999999,57441.04352941176,521974.44,102700.56999999999
2015,Spain,3,18,1196.66,15720.579999999998,338847.51,135634.34,31849.45
2015,Sweden,12,1982,8893.199999999999,7139.58,14656.154166666667,144278.43,21454.44
2015,Switzerland,20,2077,26465.95,18328.9,25675.309,311600.02999999997,72911.87
2015,Taiwan,48,6271,11253.06,18962.64,6449.937291666667,349780.1,43938.130000000005
2015,Turkey,1,20,42.9,219.43,4706.7,4853.19,491.13
2015,United Kingdom,48,1917,23757.05,60505.18,109571.91145833333,852475.87,171884.71
2015,United States,1407,72913,303460.25,517113.37,19531.8491886121,8696311.79,1817774.82
2016,Australia,14,93,809.51,12614.09,63628.15857142857,74759.38,40947.47
2016,Austria,1,7,120.62,351.49,10480.29,7616.22,1355.64
2016,Bahamas,1,1,6.8,0,2.06,0.28,-12.87
2016,Belgium,6,47,817.98,6032.38,48066.455,60230.98,18686.75
2016,Bermuda,2,644,864.98,439.96999999999997,6417.835,4545.51,941.3399999999999
2016,Brazil,5,34,620.4,22172.52,76835.538,132717.41,38815.4
2016,Canada,84,1137,2562.03,24422.33,5181.33488095238,200850.01,48002.72
2016,Cayman Islands,1,15,15.64,0.67,90.69,56.56,-4.76
2016,China,12,1983,11933.18,63964.14,75682.725,668843.55,101741.09
2016,Denmark,8,355,3418.38,2348.83,6932.2275,47562.42,13540.4
2016,Finland,7,1587,5604.7,2395.12,14434.984285714287,74089.87,8959.6
2016,France,24,1737,17757.47,44942.28,38838.642916666664,544594.87,90199.5
2016,Germany,31,5552,48664.59,62590.72,59690.24967741936,1136814.61,151078.87
2016,Gibraltar,1,13,0,0,15.32,0,-4.12
2016,"Hong Kong, SAR China",5,538,1843.26,28010.36,51067.164,153881.23,40191.69
2016,India,5,1265,643.53,13069.34,27866.25,73356.04,12245.01
2016,Indonesia,1,1,0,534.96,3773.37,2166.15,957.99
2016,Ireland,16,2270,6682.2699999999995,4697.86,17620.476875,162070.31,28795.1
2016,Israel,39,259,3870.1,2657.15,3526.856923076923,35495.73,10042.08
2016,Italy,6,71,879.4499999999999,23618.03,64188.08666666666,166871.25999999998,35754.61
2016,Japan,208,41916,92679.51,167841.15,31177.236346153844,2443186.93,357610.07
2016,Jersey,1,1,41.47,17.66,282.08,82.89,-103.98
2016,Luxembourg,5,68,424.48,3619.25,20407.952,68149.76,7793.99
2016,Netherlands,18,2240,10485.76,8213.62,16908.15111111111,198233.55,23954.73
2016,New Zealand,1,22,60.11,33.46,613.83,625.17,195.14
2016,Norway,4,95,382.15999999999997,14148.47,30544.5225,58289.17,12543.85
2016,Saudi Arabia,1,49,532.22,3490.96,84458.75,35401.14,11488.74
2016,Singapore,4,172,203.87,732.61,3954.4900000000002,25737.850000000002,1452.71
2016,South Africa,1,14,0,4763.76,26443.37,11704.65,3273.39
2016,South Korea,20,15251,24383.37,51664.14,51068.2135,514438.66,102478.70999999999
2016,Spain,4,22,1033.04,15609.6,63116.98,130111.79000000001,26655.440000000002
2016,Sweden,14,2093,8134.8,7052.86,13407.925,149977.42,20509.3
2016,Switzerland,18,2109,28084.92,19111.22,79666.23722222222,338258.11,83402.06
2016,Taiwan,45,6337,11687.05,23321.18,7455.475555555556,348070.56,45566.92
2016,Turkey,1,21,43.63,236.1,4804.43,4573.38,469.94
2016,United Kingdom,40,1789,21682.43,50402.36,124792.496,742607.43,150354.09
2016,United States,1327,73054,321432.58,491647.04,22421.065011320756,8760496.59,1799132.05
