year,sic_2d,count_companies,count_patents,sum_rdex,sum_capex,mean_assets,sum_sales,sum_ebitda
1989,50,11,1050,82.84,1382.52,14186.073,250873.21,2991.8199999999997
1989,51,5,10,0.61,79.54,586.632,9614.76,326.22
1989,52,1,31,186.83,0,13453.57,11422.82,2125.98
1989,53,1,2,0,1040.4,86971.6,53793.9,0
1989,55,1,3,0,0.01,2.11,0.68,-0.12
1989,56,1,2,0,10.12,279.79,492.25,33.27
1989,58,1,2,0,2.03,116.58,106.58,13.14
1989,59,2,29,0,0,510.54,574.81,64.24
1989,60,2,3,0,0,120773.15,39118.57,7067.99
1989,61,3,3,0,1074.3,52388.24,28581.48,1813.26
1989,62,2,2,16.55,7.35,51.089999999999996,160.98,37.61
1989,63,2,4,0,45.51,5687.17,4149.62,16.5
1989,65,1,1,0.26,0.1,7.46,10.7,1.58
1989,67,4,9,22.79,9.930000000000001,73.8125,317.56,9.91
1989,70,1,18,8.84,3.23,140.15,147.52,16.66
1989,72,1,1,0,66.49,887.84,1539.51,175.64
1989,73,26,1680,10430.89,10135.26,5870.897916666667,122165.44,20092.54
1989,76,1,4,0,3.12,22.46,31.55,4.18
1989,80,2,8,11,4.5,60.39,58,-9.819999999999999
1989,87,7,9,4.54,28.29,125.95142857142856,897.55,15.129999999999999
1989,99,8,2054,6123.16,6407.83,22437.3425,105032.88,18924.64
1990,10,9,28,21.95,770.91,792.0755555555555,6890.549999999999,999.39
1990,13,14,644,1021.03,8867.3,7700.66,104768.24,14681.85
1990,14,3,13,6.52,142.93,422.72333333333336,1239.87,303.36
1990,15,2,4,236.82,0,13079.539999999999,19037.78,1116.26
1990,16,2,17,6.9,297.68,1958.5500000000002,9107.36,331.93
1990,17,1,1,0.03,0.26,5.76,11.52,0.42
1990,20,23,216,1537.48,10099.28,7806.268695652174,194739.45,25243.92
1990,21,2,24,344,1527,25516.5,52934,13557
1990,22,10,59,129.46,389.1,1207.4950000000001,12496.86,938.19
1990,23,3,5,9.19,164.09,1246.49,5273.28,877.36
1990,24,2,22,57.22,1283.1599999999999,9031.835,10277.23,1757.71
1990,25,8,25,58.69,121.73,567.97875,6125.05,871.4
1990,26,24,598,1269.28,8645.460000000001,4011.318181818182,82849.22,13449.34
1990,27,8,32,96.34,1097.41,2726.2725,22670.25,2477.6400000000003
1990,28,185,7096,29186.78,32726.829999999998,3520.1345,640058.65,94656.03
1990,29,12,789,2685.31,25374.4,29030.879166666666,361904.38,51717.92
1990,30,28,307,410.28000000000003,1114.8,2030.8121428571428,60437.4,5124.27
1990,31,4,10,3.9,18.39,138.59666666666666,627.4200000000001,38.58
1990,32,17,274,515.51,501.66,1863.81625,27836.1,2793.12
1990,33,38,557,1877.79,6283.54,5978.235945945946,177278.08,17330.88
1990,34,26,165,369.74,829.16,1015.4804,29747.53,3492.46
1990,35,152,5630,15248.41,18462.63,2920.810410958904,356246.85,39646.65
1990,36,170,5114,17687.4,21167.61,2359.53512345679,348629.86,38804.64
1990,37,80,4039,27479.32,44160.28,12246.791688311689,878375.02,85599.59
1990,38,150,4486,7455.9,6994.1500000000005,1062.7560563380282,148034.79,18039.19
1990,39,11,148,105.65,166.18,1111.144,12743.13,1840.56
1990,42,1,1,0,1160.28,8176.06,13606.34,1641.27
1990,44,1,1,0,0,6354.99,4217.47,104.74
1990,47,1,1,0,1.4,80.19,198.92,15.03
1990,48,14,1186,6128.21,38389.66,24126.987142857142,204448.12,59195.55
1990,49,8,30,0,6335.9800000000005,12569.78625,25096.86,10579.57
1990,50,8,1235,143.45000000000002,2367.49,20115.12,296362.82,3430.52
1990,51,3,18,0.19,82,981.9966666666667,9208.84,316.3
1990,52,1,24,242.13,0,17562.8,13576.04,2383.41
1990,53,1,1,0,0,6826.7,10100.12,1318.92
1990,55,1,1,0,2.13,73.82,31.75,5.49
1990,56,1,2,0,11.55,251.38,476.34,16.51
1990,58,1,3,0,1.55,106.39,102.39,4.76
1990,59,1,51,0,0,433.12,461.83,38.14
1990,60,2,2,0,0,7912.455,1725.43,388.71
1990,61,1,1,0,115.5,29454.7,4319.7,1985.8
1990,63,1,1,0,10.62,733.15,73.41,15.28
1990,64,1,1,0.62,0.05,7.17,1.06,-6.91
1990,65,2,3,12.15,18.119999999999997,364.19,969.8299999999999,84.85000000000001
1990,67,3,8,32.51,13.889999999999999,139.92333333333335,362.91,32.08
1990,70,1,20,10.15,3.53,147.58,161.91,20.72
1990,73,28,1575,11207.13,10443.49,5991.739285714286,143196.9,23331.53
1990,75,1,1,0,288.97,1821.72,986.13,191.89
1990,76,1,1,0,7.19,28.85,42.38,6.11
1990,78,1,1,0.08,0.02,0.57,1.29,-0.22
1990,80,4,7,7.27,8.63,37.910000000000004,60.25,5.92
1990,81,1,1,0,0,1078.7,1207.13,198
1990,87,9,18,31.07,34.04,581.8444444444444,7074.37,274.68
1990,99,8,1900,7140.37,5643.63,30351.95142857143,117468.13,20778.05
1991,10,7,31,95.77000000000001,278.79,1955.65,5439.780000000001,1356.23
1991,12,1,1,0,209,1973.5,901.3,383.7
1991,13,18,718,1069.16,9953.64,5861.892777777778,93358.41,10999.789999999999
1991,14,3,11,6.010000000000001,75.6,408.08666666666664,1158.3700000000001,237.57
1991,15,1,3,105.57,0,23477.39,15241.19,959.87
1991,16,2,21,7.5,266.68,2028.06,8733.68,363
1991,17,1,1,0,17.69,237.17,134.96,22.56
1991,20,31,200,1600.62,10823.19,6418.736451612903,211619.88,30416.29
1991,21,2,39,396,1801,26102,57457,15378
1991,22,11,53,155.32999999999998,275.48,1168.8681818181817,12993.66,994.17
1991,23,4,6,0,141.64,775.37,5412.06,974.79
1991,24,3,24,58.55,663.37,8507.005000000001,8932.970000000001,1101.54
1991,25,8,42,55.12,85.85000000000001,536.84,5232.44,649.23
1991,26,26,598,1400.17,6244.05,3688.178076923077,85152.27,11500.8
1991,27,9,56,242.48000000000002,1516.9,2768.5866666666666,26842.88,3463.6
1991,28,198,7645,32001.96,30322.5,3432.7191794871796,664866.63,90622.6
1991,29,12,795,2970.89,27298.02,30910.975833333334,352252.17,46607.23
1991,30,30,344,458.61,898.9,2160.5410344827587,68853.91,6691.38
1991,31,4,8,3,10.89,108.30000000000001,535.63,40.44
1991,32,17,262,526.3199999999999,419.78999999999996,2151.217647058824,30123.3,2808.44
1991,33,34,652,1973.03,3413.74,6883.513636363637,174233.66,12746.7
1991,34,30,202,419.51,916.21,1042.4093103448276,35530.64,3894.72
1991,35,156,6286,16757.54,18353.8,3236.929236111111,377697.02,38276.38
1991,36,174,6215,20060.59,24973.920000000002,2492.3422891566265,373645.35,37276.64
1991,37,84,4306,26982.68,47466.18,12535.884074074074,930850.62,77007.94
1991,38,163,4776,6921.12,5848.04,922.8711464968153,143369.83000000002,17425.26
1991,39,15,147,138.36,186.26000000000002,921.2193333333333,15589.460000000001,2238.13
1991,40,1,1,0,283.73,1338.3,384.96,123.4
1991,42,1,1,0,1044.7,8858.56,15019.83,1904.76
1991,44,1,1,0,305.68,1554.96,720.73,206.6
1991,45,3,4,0,5003.22,10007.303333333333,29567.75,1823.26
1991,47,1,2,0,4.69,83.1,288.66,13.45
1991,48,14,1231,3618.08,35761.98,24185.91857142857,167218.86,57638.93
1991,49,11,32,0,8821.7,12794.19,40133.99,16278.58
1991,50,11,1208,159.17000000000002,2412.65,14775.24,278949.57,3572.56
1991,51,4,15,0.37,84.35000000000001,906.3525,11852.65,342.78999999999996
1991,52,1,16,266.64,0,18293.45,14482.76,2284.17
1991,53,1,1,0,1227.9,106434.8,57242.4,0
1991,54,1,1,0,3.87,438.8,1963.92,52.95
1991,55,1,1,0,7.52,148.51,51.58,13
1991,56,1,1,0,6.98,237.24,471.77,13.99
1991,58,1,1,0,1.46,85.21,71.2,-6.92
1991,59,2,47,0.58,0.06,224.17000000000002,531.25,66.27
1991,60,2,7,0,0,121253.8,34562.72,6631.88
1991,63,2,3,0,21.939999999999998,5955.06,3192.3,390.69
1991,65,2,2,0.1,0.37,8.655,16.87,0.91
1991,67,5,12,1.33,0.03,485.506,725.99,612.76
1991,70,1,7,11.59,3.69,171.69,190.9,26.93
1991,72,1,2,0,58.37,1012,1601.72,155.42
1991,73,27,1746,11538.92,9862.39,6740.0648,135798.57,15426.53
1991,76,1,2,0,9.96,64.09,88.34,7.3
1991,78,1,1,0,4.75,39.21,46,10.18
1991,80,5,13,8.13,10.45,27.759999999999998,90.09,7.66
1991,87,7,13,7.23,34.26,106.64285714285714,402.31,39.45
1991,99,7,1900,7483.16,6184.69,38348.42166666667,123597.59,21954.69
1992,10,11,49,43.56,1339.78,1768.5254545454545,8558.16,1527.49
1992,13,18,711,919.45,7583.11,5512.528888888889,77257.78,10074.29
1992,14,3,13,5.680000000000001,86.62,409.1266666666667,1264.29,269.78000000000003
1992,15,4,7,382.48,0.5900000000000001,9321.3225,28438.44,1516.3000000000002
1992,16,1,17,6.9,56,1763.26,2494.79,134.41
1992,17,1,1,1.02,0.28,22,7.66,-5.05
1992,20,25,256,1226.16,9445.1,6478.6448,181485.91,25209.68
1992,21,3,61,472.03,2088.93,38257.27333333333,97745.63,15266.09
1992,22,12,56,188.21,325.04,1385.410909090909,15920.26,1357.1100000000001
1992,23,2,3,0,153.67000000000002,1549.465,6143.16,947.1
1992,24,6,31,46.849999999999994,826.36,3479.076666666667,12137.859999999999,1804.54
1992,25,10,65,70.6,217.54,530.448,6610.78,816.7
1992,26,31,661,1518.76,6428.68,3340.416451612903,91004.56,12043.869999999999
1992,27,9,43,257.02,1243.74,3030.8733333333334,28694.780000000002,3561.94
1992,28,233,7986,36160.88,30119.98,3123.9424561403507,684682.56,91402.82
1992,29,12,808,2191.86,24129.3,29539.1425,348209.16,41120.05
1992,30,31,361,468.11999999999995,992.0600000000001,2163.96,70994.51,7371.98
1992,31,2,8,0,37.190000000000005,566.55,1250.62,142.57999999999998
1992,32,18,292,578.74,487.71000000000004,2123.234705882353,30034.49,2239.39
1992,33,41,724,2189.79,5658.07,6771.332195121951,195176.9,13702.87
1992,34,30,194,452.14,1046.51,1128.6086666666667,39612.74,4208.97
1992,35,173,6847,17939.87,18246.89,3142.6513580246915,408446.08,34672.45
1992,36,186,6976,21819.8,21609.96,2525.6801704545455,397260.97000000003,38807.54
1992,37,86,4191,27111.02,43337.89,12274.632705882354,959070.96,73600.79
1992,38,173,4732,6948.99,6828.0199999999995,960.7008125,150116.79,17263.3
1992,39,14,161,204.78,296.02000000000004,1308.9392857142857,19503.69,3058.92
1992,42,1,1,0,6.27,116.89,210.6,10.79
1992,44,1,1,0,81.21,1714.55,367.32,82.32
1992,45,1,1,0,1023.72,5793.06,7808.04,926.48
1992,48,15,1150,6892.08,36087.53,24953.688666666665,229196.22,63431.08
1992,49,9,25,0,8564.1,14672.267777777777,36758.25,13520.32
1992,50,11,1200,17.78,2416.59,17381.144444444446,312166.56,3053.06
1992,51,5,9,1.8,98.68,775.856,7570.5999999999995,348.04999999999995
1992,52,1,16,248.14,0,17167.11,13394.69,2101.32
1992,55,1,1,0,12.96,167.4,110.01,15.26
1992,56,1,1,0,9.16,317.87,539.87,30.48
1992,58,1,1,0,91.08,337.31,519.26,73.46
1992,59,2,31,39.95,0.12,261.81,594.48,78.75999999999999
1992,60,1,1,0,0,24978.3,2404.97,842.46
1992,61,2,5,0,819.11,5776.7,2431.46,1438.04
1992,62,2,3,22.94,19.04,55.48,214.98999999999998,34.949999999999996
1992,63,2,2,0,2.69,7004.504999999999,3500.52,508.46000000000004
1992,65,1,1,2.45,7.37,232.25,572.38,2.64
1992,67,5,9,6.7700000000000005,0.39,33.5,13.53,-3.2800000000000002
1992,70,1,6,14.53,6.88,192.2,220.89,29.02
1992,72,1,2,0,43.46,1042.41,1633.81,168.82
1992,73,39,2020,12340.87,10285.1,5132.058571428572,153083.66,22890.81
1992,76,1,4,0,6,85,148.02,12.15
1992,80,4,4,5.67,3.96,36.20666666666666,54.89,2.91
1992,87,12,26,11.64,38.8,80.64833333333333,607.48,43.440000000000005
1992,99,11,2021,8553.41,6090.25,28090.083,135664.9,22766.78
1993,10,11,53,136.51,3181.78,3400.3109090909093,18073.76,4047.39
1993,13,21,650,1033.3700000000001,8542.13,4971.989523809524,78014.03,10669.1
1993,14,2,8,6.07,129.3,629.865,1352.64,269.90000000000003
1993,15,5,10,433.59,0.97,10192.4825,31521.8,1462.5700000000002
1993,16,2,15,8.35,199.39,2197.54,10433.17,477.89
1993,17,1,1,0,11.03,287.47,198.55,41.18
1993,20,25,268,1131.67,9959.27,7141.4128,203428.26,29401.64
1993,21,2,83,421,1592,34326.91,83649.57,11016.4
1993,22,10,52,209.02,466.58000000000004,1476.004,14511.57,1181.45
1993,23,2,3,0,38.88,916.825,1521.7,118.86
1993,24,5,23,47.61,1460.23,3455.0800000000004,13756.490000000002,2286.71
1993,25,10,45,73.19,264.62,564.255,6614.06,914.96
1993,26,28,669,1507.39,5970.6,3605.910714285714,90781.18,11727.56
1993,27,9,68,192.89000000000001,899.08,3506.268888888889,32913.22,3575.5
1993,28,237,8527,37095.47,30458.43,3171.0804273504273,680856.3,91795.07
1993,29,15,817,2963.47,26550.76,30039.952142857142,413449.4,48943.33
1993,30,33,410,468.56,1044.85,2009.9409090909091,70609.44,6771
1993,31,3,10,0,37.019999999999996,506.2633333333334,1496.05,167.35999999999999
1993,32,17,304,593.93,543.21,2391.216470588235,31353.83,2125.8199999999997
1993,33,29,679,2068.96,2537.4,8717.345172413794,169394.42,6333.43
1993,34,33,181,499.15,1326.57,1157.93,41769.47,4442.25
1993,35,181,7323,19548.52,17933.61,3317.0634502923976,445822.8,39759.06
1993,36,201,8007,24865.11,22823.84,2592.2130729166665,449486.43,46397.65
1993,37,93,3980,27683.1,47059.21,12606.464347826088,1022449.97,83999.33
1993,38,189,4689,6906.5199999999995,5564.8,889.0534463276836,151108.65,17495.16
1993,39,18,237,240.79,278.04,1153.3905882352942,19508.27,2589.54
1993,40,2,4,0,1198.2,9763,8171.6,2228
1993,42,3,6,0,1121.1499999999999,4871.24,17983.94,2149.86
1993,44,2,2,0,14.19,5264.29,6178.62,201.45
1993,45,2,2,0,1230.69,3499.705,10199.439999999999,1318.08
1993,48,15,1051,4258.11,42048.22,25130.381333333335,191086.19,63182.63
1993,49,14,32,14.61,12241.28,15174.512142857144,59568.96,21550.25
1993,50,10,1261,157.98000000000002,3189.5,16474.799,350209.88,2610.6
1993,51,8,16,36.95,267.2,1066.2014285714286,25816.68,924.1
1993,52,1,8,235.92,0,15817.27,12116.02,1761.71
1993,53,1,1,0,669.8,90807.8,50837.5,0
1993,55,1,1,0,7.27,155.54,102.71,15.02
1993,56,1,2,0,7.93,309.39,572.86,-0.81
1993,58,1,2,0,1.38,22.91,0.36,-1.12
1993,59,3,31,39.29,31.09,274.95,645.1800000000001,76.08
1993,60,4,6,0,0,73588.8025,38968,11279.95
1993,61,1,1,0,1.34,97.46,23.04,1.79
1993,62,3,3,21.12,423.83000000000004,51011.99333333333,16841.760000000002,8892.31
1993,63,3,5,0,8.28,5907.973333333333,4431.18,688.26
1993,64,1,1,0,0,NaN,0,0
1993,67,6,25,24.77,4.59,27.113333333333333,109.28,-16.52
1993,70,3,7,17.130000000000003,9.04,178.29500000000002,307.36,45.8
1993,72,1,1,0,35.51,1087.51,1804.82,181.44
1993,73,42,2467,12071.6,8642.94,5383.719142857143,163012.88,18471.09
1993,76,1,2,0,4.86,93.3,162.02,9.87
1993,79,2,4,0,49.08,218.05,109.98,27.61
1993,80,4,5,3.25,3.35,21.85,71.29,3.6399999999999997
1993,87,10,19,11.8,51.79,133.078,1464.7,56.68
1993,99,10,2038,7259.91,5928.64,38281.35555555556,134682.09,22853.26
1994,10,10,42,157.24,4349.22,4460.664,23138.41,4629.11
1994,13,25,743,1051.3700000000001,8511.46,4412.974,84617.92,12551.27
1994,14,3,13,10.65,181.05,484.08000000000004,1519.9099999999999,280.83
1994,15,4,6,334.31,2.3299999999999996,3560.0399999999995,12861.289999999999,710.0400000000001
1994,16,3,22,9.8,280.3,1664.61,10897.230000000001,585.1800000000001
1994,17,1,1,0.28,1.98,110.3,137.04,-5.03
1994,20,23,247,1221.47,8881.2,7047.6356521739135,203813.68,27981.11
1994,21,2,58,802.95,1726,37411.24,94313.93,12562.45
1994,22,10,57,249.87,422.33,1643.593,15843.75,1160.54
1994,23,3,5,0,347.71000000000004,2386.7966666666666,9036.34,1440.49
1994,24,6,32,49.32,1478.47,2707.4866666666667,14055.74,2611.05
1994,25,14,58,101.99,347.99,520.7828571428572,8273.39,1151.47
1994,26,29,804,1589.44,6834.92,4017.668275862069,104819.11,14474.06
1994,27,10,84,37.22,777.28,3711.9990000000003,38127.94,3712.5499999999997
1994,28,249,7927,40960.7,36000.19,3582.0862962962965,772614.11,112286.21
1994,29,17,756,3254.64,28671.57,28393.02625,416051.18,51399.49
1994,30,36,434,535.63,1745.61,2146.3154285714286,78462.16,8687.82
1994,31,2,4,0,19.14,483.15999999999997,789.8199999999999,107.28
1994,32,18,270,390.05,909.78,2916.639411764706,26062.87,2635.92
1994,33,40,782,2124.63,5448.59,7989.561,219928.34,15573.07
1994,34,40,194,610.46,1628.57,1175.0365789473685,49863.56,5769.19
1994,35,208,7509,21045.39,21338.34,2809.1962686567163,493008.03,48875.04
1994,36,220,8816,29030.07,30985.26,2888.758075117371,561312.92,65270.24
1994,37,91,3955,30344.8,59413.4,14297.630549450549,1126201.42,113640.39
1994,38,209,4983,7958,6198.62,921.9903980099502,174594.54,21826.13
1994,39,15,246,281.65,334.61,1602.7628571428572,20976.06,2974.14
1994,40,1,1,0,639.6,10289.2,3918.1,1409.5
1994,42,2,20,50.4,3403.84,28799,68959.09,4262.17
1994,44,3,3,0,232.03,5135.223333333333,11392.3,669.63
1994,45,4,6,0,4860.75,15185.545,51887.8,5863.49
1994,48,22,1195,7958.54,61217.3,27568.989999999998,355954.98,110346.72
1994,49,16,74,16.01,8533.53,27727.447500000002,150690.27,36005.08
1994,50,10,1397,173.79,2583.05,20201.566,414679.99,4069.2
1994,51,4,8,0.52,32.94,660.4475,4310.6900000000005,196.19000000000003
1994,52,2,8,262.14,714.62,8535.45,14086.92,2286.9300000000003
1994,54,1,1,0,0,447.39,2168.72,86.03
1994,56,2,5,0,28.85,273.33500000000004,1115.13,131.96
1994,59,5,39,30.610000000000003,84.03,292.652,1909.27,225
1994,60,2,4,0,0,158643.52000000002,36992.69,11687.83
1994,61,1,1,0,464.46,9667.72,2126.44,1361.17
1994,63,3,8,0,192.42000000000002,12450.433333333334,9927.52,544.02
1994,67,9,42,46.37,9.53,39.335,194.53,-11.719999999999997
1994,70,2,7,16.75,3.46,196.87,341.77,29.39
1994,72,1,1,0,0,NaN,0,0
1994,73,65,3235,13371.46,12213.81,3557.197627118644,188085.86000000002,24950.100000000002
1994,75,1,1,1.31,69.35,418.21,96.4,27.05
1994,76,1,1,0,5.19,98.32,181.09,9.25
1994,78,1,1,2.29,0.59,1.9,5.59,-2.46
1994,79,1,3,0,0,NaN,0,0
1994,80,6,12,10,12.56,34.39333333333333,118.69,-4.190000000000001
1994,87,14,29,45.29,137.33,494.7864285714286,8232.48,132.97
1994,99,15,2051,7513.68,11457.17,20844.178571428572,143562.96,20229.98
1995,10,13,50,410.77,5010.5,4534.4175000000005,27085.23,5497.15
1995,13,26,563,980.91,9188.19,4090.085,86097.17,14856.79
1995,14,2,14,15.100000000000001,171.95,769.0799999999999,1808.66,412.95
1995,15,2,7,275.37,5,4270.4,10136.279999999999,896.19
1995,16,4,18,11.209999999999999,382.06,1528.29,12527.689999999999,699.97
1995,20,30,318,1222.89,10439.89,6677.658275862069,238839.87,34216.39
1995,21,2,42,807.77,1621,36702.76,86367.88,13426
1995,22,9,71,208.4,342.96,1607.681111111111,13621.94,1268.67
1995,23,5,6,0,527.55,2038.9099999999999,11767.1,1828.3
1995,24,2,14,51.85,1089.81,6731.885,12028.11,2555.66
1995,25,11,70,126.68,484.57,827.0045454545455,10361.34,1419.3999999999999
1995,26,24,834,1441.81,8613.210000000001,5321.501666666667,121214.59,23443.56
1995,27,9,96,43.99,844.6800000000001,3792.2344444444443,36092.08,4637.85
1995,28,286,7850,44657.63,39847.94,3221.534839857651,825038.98,137658.46
1995,29,15,667,3285.96,31114.26,32539.391428571427,434982.06,59669.29
1995,30,39,389,611.12,2532.39,2051.8297368421054,88291,10463.97
1995,31,5,9,3.1,59.89,302.624,2001.12,170.34
1995,32,16,216,515.89,1714.9,3075.05125,38118.1,5026.74
1995,33,37,750,1876.98,6978.28,7376.267297297297,203923.46,30020.71
1995,34,39,213,636.82,2226.37,1231.726052631579,51351.85,6905.3
1995,35,212,7321,21927.63,22933.93,2617.251421800948,525835.29,61107.590000000004
1995,36,236,9534,30453.55,42612.659999999996,2710.8668695652173,572251.37,78302.87
1995,37,99,3877,34930.46,69834.85,13640.555555555557,1198676.02,125727.1
1995,38,235,5125,8669.53,7915.06,830.3601298701299,184496.2,25987.079999999998
1995,39,24,296,408.84,437.5,1126.5391666666667,24388.17,3442.92
1995,40,1,1,0,608.8,10752.3,4011.8,1479.8
1995,42,2,24,0,2096.21,6331.095,21066.03,3031.63
1995,44,1,1,0,455.72,1878.78,2957.48,229.16
1995,45,2,3,0,2254.24,12163.985,25883.620000000003,3934.4300000000003
1995,48,27,1128,7958.12,57202.86,22390.48846153846,351870.43,110719.6
1995,49,23,69,16.74,18318.75,21287.201304347825,167669.64,46889.36
1995,50,12,1419,137,2232.22,14132.278333333334,344147.36,3517.07
1995,51,7,20,4.3100000000000005,168.33,1001.3042857142857,17111.38,682.03
1995,52,1,8,283.21,1143.47,19730.99,14377.21,2508.6
1995,53,1,1,0,1183,33130,34925,3645
1995,56,2,5,0,19.740000000000002,218.965,1378.67,56
1995,57,1,1,0,226.51,2722.06,5857.61,444.79
1995,59,5,35,31.56,72.28,226.26000000000002,1802.18,164.65
1995,60,3,6,0,0,85970.82,31774.91,9285.4
1995,61,3,5,0,1414.74,39621.64,19430.1,1809.98
1995,62,1,2,0,0.82,37.55,11.45,5.77
1995,63,3,10,0,21.9,15140.123333333333,11256.88,1374.8
1995,65,2,2,2.86,10.14,132.34,370.64000000000004,19.29
1995,67,11,43,51.64,16.92,63.979,364.61,8.089999999999996
1995,70,2,9,18.86,2.52,209.665,366.56000000000006,35.81999999999999
1995,72,1,2,0,58.77,1131.35,1970.63,217.45
1995,73,73,3594,14723.25,12971.03,3366.8908571428574,224634.32,30473.07
1995,75,2,5,0.03,409.96000000000004,1642.625,1399.18,273.81
1995,76,1,5,0,6.18,112.24,279.57,13.28
1995,78,1,1,4.06,0.97,153.02,12.11,1.5
1995,79,3,9,0,231.10999999999999,981.64,1590.23,335.79
1995,80,4,5,7.74,5.760000000000001,25.2525,54.21,-3.0300000000000002
1995,87,18,41,104,79.07000000000001,123.5264705882353,2756.51,-6.249999999999998
1995,99,12,1862,10971.57,13523.79,28780.09,194080.12,29641.54
1996,10,13,60,445.66,5752.88,5079.765384615384,32035.43,4727.74
1996,13,26,552,1189.47,11745.4,4519.996538461539,103376.05,18534.58
1996,14,2,12,13.989999999999998,186.11,835.6750000000001,1974.29,445.27
1996,15,2,11,257.41,0,8491.465,19147.62,1632.37
1996,16,3,23,17.599999999999998,220.99,1668.6366666666668,5437.97,350.40000000000003
1996,20,33,301,1382.74,11487.42,6812.742,238171.46,33713.44
1996,21,2,54,806.4100000000001,1782,35950.56,84417.16,14662.91
1996,22,14,76,185.16,637.64,1226.2514285714285,19167.44,1880.53
1996,23,3,7,0,305.85,2280.2366666666667,9509.44,173.69
1996,24,5,28,55.13,1395.06,2811.966,12309.37,1782.36
1996,25,18,84,269.91,747.27,866.5372222222222,19522.93,2439.89
1996,26,33,893,1621.26,10615.76,4305.452121212121,124553.92,19211.8
1996,27,17,108,401.04,1433.54,2282.5617647058825,41934.64,6757.17
1996,28,318,8717,49425.65,45257.62,3013.429238095238,861674.83,146135.87
1996,29,18,578,3404.19,36664.79,28451.305555555555,529603.51,74195.29
1996,30,39,380,688.34,2882.18,1907.2128205128206,86671.12,11987.27
1996,31,4,13,3,55.160000000000004,285.9025,1507.6299999999999,156.93
1996,32,18,250,534.3,1161.6499999999999,2674.69,35248.92,4717.18
1996,33,40,695,1721.1100000000001,9385.87,6710.64325,209745.3,27276.32
1996,34,35,195,700.97,2755.12,1627.817142857143,55087.05,8166.97
1996,35,251,8695,24147.14,26584.54,2260.924817813765,572603.36,68658.2
1996,36,263,10708,32567.65,47341.16,2533.1501976284585,590536.24,76103.01
1996,37,104,4139,35228.16,82890.2,13009.215784313725,1150870.96,125403.27
1996,38,244,5441,9938.48,8913.57,847.1754132231405,195880.02,26639.579999999998
1996,39,21,291,429.45,447.48,1232.952380952381,24879.51,3473.74
1996,40,1,1,0,646.2,11053.3,4101,1567.7
1996,41,1,1,0,0,21565.9,9767.11,2106.36
1996,42,5,30,55.5,4889.54,13781.374,82814.02,7899.77
1996,45,3,5,0,2085.05,15466.013333333334,40284.78,5104
1996,48,31,1036,5974.07,73734.92,22418.069032258063,419966.63,128027.18
1996,49,25,62,29.22,17858.66,12662.8228,110815.45999999999,31674.28
1996,50,9,1418,3.04,2093.54,16202.77888888889,270212.66000000003,2957.43
1996,51,10,32,5.43,925.18,2077.883333333333,18961.17,1511.64
1996,52,1,17,289.69,1474.59,24228.96,17578.11,2849.35
1996,56,1,1,0,14.63,221.65,461.35,35.3
1996,58,2,2,0,186.03,543.37,1347.29,156.82
1996,59,4,25,39.72,49.46,255.3275,1535.32,143.74
1996,60,4,9,0,0,92599.5925,40499.02,12821.49
1996,61,1,3,0,1800.52,12946.14,2539.56,1925.07
1996,62,1,1,0,1.1,43.96,16.99,10
1996,63,4,9,0,7.68,6724.7975,5461.57,1236.11
1996,64,1,1,5.78,2.26,44.82,54.51,6.78
1996,67,11,69,76.16,14.57,45.64818181818182,221.67,-74.16
1996,70,2,11,21.39,1,234.18,396.29,29.64
1996,72,2,2,8.7,65.53,549.9250000000001,2013.98,216.66
1996,73,86,4798,16310.11,17550.47,2878.683414634146,227761.56,32850.69
1996,76,1,5,0,2.03,80.31,142.39,3.64
1996,78,2,114,333.35,467.59000000000003,2653.86,7919.64,298.82
1996,79,2,7,1.31,19.61,859.9,566.53,61.699999999999996
1996,80,7,20,20.21,67.97,206.80714285714285,1039.67,92.64
1996,87,17,43,78.89,75.87,106.6675,2203.5,85.8
1996,99,16,2069,11032.99,15662.68,27198.5375,216339.89,38365.85
1997,10,11,53,367.01,4956.4,5117.582727272727,29195.4,1992.2
1997,12,1,1,27.9,68.4,1729.1,2246.9,235
1997,13,25,484,1272.6499999999999,13616.82,4603.766,100156.55,18002.03
1997,14,2,10,17.03,193.89000000000001,900.13,2155.64,468.95
1997,15,4,12,321.62,3.41,7477.5575,23198.59,1056.3
1997,16,3,15,16.580000000000002,656.9,2689.2033333333334,18359.15,641.67
1997,17,1,1,0,4.96,25.15,49.13,6.9
1997,20,37,273,1235.27,11596.55,5898.943428571429,243854.36,36975.33
1997,21,3,57,816.37,1931,30545.35,88131.3,18054.31
1997,22,13,72,175.75,590.94,1230.07,15768.21,1652.11
1997,23,4,11,0,378.87,1984.4,10894.88,552.28
1997,24,4,29,57.05,931.29,3991.8725,13935.5,1639.03
1997,25,16,114,308.3,829.67,1050.634375,21246.88,2861.47
1997,26,34,989,1661.1200000000001,9226.63,4898.173529411764,135183.44,19300.69
1997,27,11,135,63.52,748.4499999999999,2964.9127272727274,33129.88,5016.51
1997,28,350,10030,57519.73,48363.22,2792.1143023255813,861356.57,150874.1
1997,29,18,536,3291.36,41312.37,26556.08722222222,508368.47000000003,74360.48
1997,30,33,435,701.6,3067.4500000000003,2247.6854545454544,88482.49,11995.54
